comments,rating
Utterly Disappointed,1
Worst experience ever!,1
Hated it!,1
Worthless,1
Worthless,1
Very poor,1
Utterly Disappointed,1
Very poor,1
Horrible,1
Absolute rubbish!,1
Did not meet expectations,1
Horrible,1
Useless product,1
Terrible product,1
Terrible product,1
Useless product,1
Not recommended at all,1
Very poor,1
Not recommended at all,1
Utterly Disappointed,1
Worthless,1
Unsatisfactory,1
Unsatisfactory,1
Don't waste your money,1
Screen easily breaks,1
Not recommended at all,1
Unsatisfactory,1
Worthless,1
Useless product,1
Very poor,1
Not recommended at all,1
Horrible,1
Terrible product,1
Did not meet expectations,1
Utterly Disappointed,1
Did not meet expectations,1
Worthless,1
Hated it!,1
Did not meet expectations,1
Worthless,1
Did not meet expectations,1
Horrible,1
Very poor,1
Don't waste your money,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Useless product,1
Did not meet expectations,1
Useless product,1
Utterly Disappointed,1
Utterly Disappointed,1
Worthless,1
Unsatisfactory,1
Useless product,1
Don't waste your money,1
Utterly Disappointed,1
Unsatisfactory,1
Did not meet expectations,1
Did not meet expectations,1
Did not meet expectations,1
Very poor,1
Very poor,1
Worst experience ever!,1
PROBLEMS CREATE OF MY MOBILE,1
Super!,1
worst prodect,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Terrible product,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Horrible,1
Hated it!,1
Very poor,1
Useless product,1
Worst experience ever!,1
Worst experience ever!,1
Absolute rubbish!,1
Useless product,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worthless,1
Not recommended at all,1
Hated it!,1
Waste of money!,1
Very poor,1
Worthless,1
Not recommended at all,1
Terrible product,1
Absolute rubbish!,1
Don't waste your money,1
Hated it!,1
Horrible,1
Hated it!,1
Not recommended at all,1
Terrible product,1
Horrible,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Waste of money!,1
Don't waste your money,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Absolute rubbish!,1
Waste of money!,1
Utterly Disappointed,1
Waste of money!,1
Hated it!,1
Horrible,1
Not recommended at all,1
Horrible,1
Unsatisfactory,1
Utterly Disappointed,1
Very poor,1
Hated it!,1
Don't waste your money,1
Worst experience ever!,1
Not recommended at all,1
Don't waste your money,1
Waste of money!,1
Horrible,1
Useless product,1
Horrible,1
Unsatisfactory,1
Useless product,1
Worthless,1
Terrible product,1
Worst experience ever!,1
don't buy plzz..,1
Waste of money!,1
Horrible,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Worst experience ever!,1
Terrible product,1
Did not meet expectations,1
Absolute rubbish!,1
Worthless,1
Bad tab,1
Really Nice,1
Not recommended at all,1
Useless product,1
Did not meet expectations,1
Is fake,1
Useless product,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Terrible product,1
Not recommended at all,1
Horrible,1
Very poor,1
Absolute rubbish!,1
quality low,1
Worst experience ever!,1
I KALL tab not good,1
I CALL TABLET very bed,1
Terrible product,1
Very poor,1
Not recommended at all,1
Worthless,1
One Star,1
One Star,1
One Star,1
Hated it!,1
Did not meet expectations,1
Unsatisfactory,1
Not recommended at all,1
Very poor,1
Of no use,1
Really Nice,1
Bhangar tab,1
Did not meet expectations,1
bad,1
Hated it!,1
Nice,1
Utterly Disappointed,1
Terrible product,1
Did not meet expectations,1
Moderate,1
Biggest mistake of my life!,1
Worst experience ever!,1
Hated it!,1
Not recommended at all,1
Worst service and brand,1
Horrible,1
damage,1
Terrible product,1
Product quality,1
Did not meet expectations,1
Don't waste your money,1
Utterly Disappointed,1
Waste of money!,1
Worthless,1
Hated it!,1
Waste of money!,1
Hated it!,1
Useless product,1
Absolute rubbish!,1
Worthless,1
Useless product,1
Worthless,1
Horrible,1
Absolute rubbish!,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Unsatisfactory,1
Horrible,1
Not recommended at all,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Terrible product,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Hated it!,1
Horrible,1
Worst experience ever!,1
Hated it!,1
Hated it!,1
Very poor,1
Horrible,1
Very poor,1
Horrible,1
Worthless,1
Horrible,1
Waste of money!,1
Don't waste your money,1
Worst Product,1
Did not meet expectations,1
Worthless,1
Don't waste your money,1
Worthless,1
Utterly Disappointed,1
Unsatisfactory,1
Don't waste your money,1
Horrible,1
Very poor,1
Horrible,1
Hated it!,1
Utterly Disappointed,1
Unsatisfactory,1
Very Very Poor,1
Utterly Disappointed,1
Worst experience ever!,1
Utterly Disappointed,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Absolute rubbish!,1
Did not meet expectations,1
Not recommended at all,1
Very poor,1
Utterly Disappointed,1
Worthless,1
Useless product,1
Worthless,1
Worthless,1
Don't waste your money,1
Horrible,1
Waste of money!,1
Not recommended at all,1
Waste of money!,1
Not recommended at all,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Absolute rubbish!,1
Hated it!,1
Useless product Batter drains out very fast,1
Unsatisfactory,1
Utterly Disappointed,1
Utterly Disappointed,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Worthless,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Very poor,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Absolute rubbish!,1
Hated it!,1
Terrible product,1
Very bad,1
Terrible product,1
Worst experience ever!,1
Don't waste your money,1
Don't waste your money,1
Waste of money!,1
Utterly Disappointed,1
Worst experience ever!,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Don't waste your money,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Terrible product,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Hated it!,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Waste of money!,1
Unsatisfactory,1
Unsatisfactory,1
Don't waste your money,1
Did not meet expectations,1
Horrible,1
Unsatisfactory,1
Unsatisfactory,1
Worst experience ever!,1
Waste of money!,1
Not recommended at all,1
Very poor,1
Hated it!,1
Did not meet expectations,1
Not recommended at all,1
Did not meet expectations,1
Unsatisfactory,1
Worthless,1
Don't waste your money,1
Unsatisfactory,1
Unsatisfactory,1
Hated it!,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Utterly Disappointed,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Worthless,1
Hated it!,1
Useless product,1
Don't waste your money,1
Worthless,1
Waste of money!,1
Unsatisfactory,1
Unsatisfactory,1
Don't waste your money,1
Did not meet expectations,1
Horrible,1
Unsatisfactory,1
Unsatisfactory,1
Worst experience ever!,1
Waste of money!,1
Not recommended at all,1
Very poor,1
Hated it!,1
Did not meet expectations,1
Not recommended at all,1
Did not meet expectations,1
Unsatisfactory,1
Worthless,1
Don't waste your money,1
Unsatisfactory,1
Unsatisfactory,1
Hated it!,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Utterly Disappointed,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Worthless,1
Hated it!,1
Useless product,1
Don't waste your money,1
Worthless,1
Useless product,1
Very poor,1
Not recommended at all,1
Horrible,1
Terrible product,1
Did not meet expectations,1
Utterly Disappointed,1
Did not meet expectations,1
Worthless,1
Hated it!,1
Did not meet expectations,1
Worthless,1
Did not meet expectations,1
Horrible,1
Very poor,1
Don't waste your money,1
Absolute rubbish!,1
Terrible product,1
Don't waste your money,1
Useless product,1
Did not meet expectations,1
Useless product,1
Utterly Disappointed,1
Utterly Disappointed,1
Worthless,1
Unsatisfactory,1
Useless product,1
Don't waste your money,1
Utterly Disappointed,1
Unsatisfactory,1
Did not meet expectations,1
Did not meet expectations,1
Did not meet expectations,1
Very poor,1
Very poor,1
Worst experience ever!,1
PROBLEMS CREATE OF MY MOBILE,1
Super!,1
worst prodect,1
Unsatisfactory,1
Did not meet expectations,1
Utterly Disappointed,1
Terrible product,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worst experience ever!,1
Horrible,1
Hated it!,1
Very poor,1
Useless product,1
Worst experience ever!,1
Worst experience ever!,1
Absolute rubbish!,1
Useless product,1
Worst experience ever!,1
Unsatisfactory,1
Don't waste your money,1
Utterly Disappointed,1
Worst experience ever!,1
Worthless,1
Not recommended at all,1
Hated it!,1
Waste of money!,1
Very poor,1
Worthless,1
Not recommended at all,1
Terrible product,1
Absolute rubbish!,1
Don't waste your money,1
Hated it!,1
Horrible,1
Hated it!,1
Not recommended at all,1
Terrible product,1
Horrible,1
Waste of money!,1
Worthless,1
Worst experience ever!,1
Waste of money!,1
Don't waste your money,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Absolute rubbish!,1
Waste of money!,1
Utterly Disappointed,1
Waste of money!,1
Hated it!,1
Horrible,1
Not recommended at all,1
Horrible,1
Unsatisfactory,1
Utterly Disappointed,1
Very poor,1
Hated it!,1
Don't waste your money,1
Worst experience ever!,1
Not recommended at all,1
Don't waste your money,1
Waste of money!,1
Horrible,1
Useless product,1
Horrible,1
Unsatisfactory,1
Useless product,1
Worthless,1
Terrible product,1
Worst experience ever!,1
don't buy plzz..,1
Waste of money!,1
Horrible,1
Don't waste your money,1
Not recommended at all,1
Very poor,1
Worst experience ever!,1
Terrible product,1
Did not meet expectations,1
Absolute rubbish!,1
Worthless,1
Bad tab,1
Really Nice,1
Not recommended at all,1
Useless product,1
Did not meet expectations,1
Is fake,1
Useless product,1
Useless product,1
Hated it!,1
Worst experience ever!,1
Terrible product,1
Not recommended at all,1
Horrible,1
Very poor,1
Absolute rubbish!,1
quality low,1
Worst experience ever!,1
I KALL tab not good,1
I CALL TABLET very bed,1
Terrible product,1
Very poor,1
Not recommended at all,1
Worthless,1
One Star,1
One Star,1
One Star,1
Hated it!,1
Did not meet expectations,1
Unsatisfactory,1
Not recommended at all,1
Very poor,1
Of no use,1
Really Nice,1
Bhangar tab,1
Did not meet expectations,1
bad,1
Hated it!,1
Nice,1
Utterly Disappointed,1
Terrible product,1
Did not meet expectations,1
Moderate,1
Biggest mistake of my life!,1
Worst experience ever!,1
Hated it!,1
Not recommended at all,1
Worst service and brand,1
Horrible,1
damage,1
Terrible product,1
Product quality,1
Did not meet expectations,1
Don't waste your money,1
Utterly Disappointed,1
Waste of money!,1
Worthless,1
Absolute rubbish!,1
Worst experience ever!,1
Did not meet expectations,1
Terrible product,1
Useless product,1
Unsatisfactory,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Terrible product,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
Hated it!,1
Not recommended at all,1
Did not meet expectations,1
Useless product,1
Terrible product,1
Don't waste your money,1
Waste of money!,1
Very poor,1
Utterly Disappointed,1
Worst experience ever!,1
Useless product,1
Did not meet expectations,1
Very poor,1
Hated it!,1
Worst experience ever!,1
Worthless,1
Absolute rubbish!,1
Waste of money!,1
Not recommended at all,1
Don't waste your money,1
Worst experience ever!,1
Useless product,1
Very poor,1
Absolute rubbish!,1
Terrible product,1
Not recommended at all,1
Utterly Disappointed,1
Very poor and waste to buy anything,1
Utterly Disappointed,1
Absolute rubbish!,1
Don't waste your money,1
Utterly Disappointed,1
Absolute rubbish!,1
Worst experience ever!,1
Did not meet expectations,1
Waste of money!,1
Terrible product,1
Absolute rubbish!,1
Hated it!,1
Horrible,1
Absolute rubbish!,1
Terrible product,1
Unsatisfactory,1
Hated it!,1
Useless product,1
Unsatisfactory,1
Horrible,1
Worst experience ever!,1
Worst experience ever!,1
Not recommended at all,1
Did not meet expectations,1
Waste of money!,1
Absolute rubbish!,1
Useless product,1
Worthless,1
Unsatisfactory,1
Don't waste your money,1
Waste of money!,1
Very poor,1
Worst experience ever!,1
Waste of money!,1
Absolute rubbish!,1
Hated it!,1
Not recommended at all,1
Useless product,1
Don't waste your money,1
Waste of money!,1
Hated it!,1
Worst experience ever!,1
Terrible product,1
Worthless,1
Not recommended at all,1
Horrible,1
Don't waste your money,1
Unsatisfactory,1
Absolute rubbish!,1
Don't waste your money,1
Useless product,1
Terrible product,1
Absolute rubbish!,1
Worst experience ever!,1
Hated it!,1
Waste of money!,1
Worst experience ever!,1
Terrible product,1
Don't waste your money,1
Absolute rubbish!,1
Not recommended at all,1
Worst experience ever!,1
Waste of money!,1
